u_id,s_id,o_id,return_count,return_count nms,return_count similar,nonreturn_count,return_shape,return_budget
16716,5485,3845,5,4,0,0,1,0
875,761,3895,3,2,0,2,0,0
17280,12379,3852,5,2,0,0,2,0
4107,12382,3851,3,0,0,2,3,0
17211,12382,3823,5,2,0,0,1,1
16328,16034,3856,4,0,0,1,1,3
2598,16034,3850,5,2,0,0,2,0
1321,10152,3855,3,1,1,2,0,0
5408,10152,3821,4,3,0,1,1,0
16574,3314,3857,5,2,1,0,0,2
17199,3314,3831,5,0,1,0,2,1
16611,10151,3906,5,2,1,0,1,0
5327,16034,3865,4,0,0,1,3,1
5709,16034,3866,5,5,0,0,0,0
17314,3314,3868,5,0,0,0,3,2
17328,12379,3854,5,2,3,0,0,0
12611,12379,3869,5,1,0,0,1,2
5695,12379,3878,4,1,0,1,0,1
16551,10152,3874,4,1,1,1,0,1
9432,10152,3872,2,1,0,3,0,1
2589,10152,3861,4,1,2,1,0,1
17316,10151,3858,5,3,0,0,1,1
17317,10151,3859,1,1,0,4,0,0
12947,10151,3880,4,0,0,1,4,0
15969,4129,3846,5,5,0,0,0,0
1458,3314,3860,5,3,0,0,0,1
3788,3314,3862,4,1,1,1,2,0
1361,12379,3873,0,0,0,5,0,0
17486,12379,3885,5,2,0,0,0,1
3376,10152,3867,4,2,0,1,2,0
4996,10152,3882,3,0,0,2,0,2
16640,10151,3883,5,1,1,0,0,1
17073,10151,3888,4,3,0,1,1,0
16276,16034,3886,5,3,0,0,1,1
14661,12382,3881,4,1,0,1,1,2
17009,3314,3890,4,0,1,1,0,0
17381,3314,3887,5,5,0,0,0,0
15170,16034,3871,5,2,0,0,0,2
16422,10151,3892,5,3,1,0,1,0
16541,10152,3909,5,5,0,0,0,0
17514,10152,3897,4,2,1,1,0,0
17309,3314,3898,5,3,1,0,0,1
17305,16034,3899,5,2,0,0,2,1
5891,12379,3900,5,5,0,0,0,0
17537,10151,3904,3,0,0,1,0,0
16930,3314,3907,0,0,0,5,0,0
16359,12379,3914,5,2,0,0,0,3
10652,12382,3864,3,0,0,2,3,0
4055,3314,3903,0,0,0,5,0,0
11065,10151,3905,1,0,0,4,1,0
16946,3314,3913,4,4,0,1,0,0
17306,3314,3894,5,0,0,0,0,5
17574,12379,3920,5,0,0,0,0,5
17617,12379,3924,5,2,0,0,3,0
16695,12379,3902,4,0,0,1,3,1
17556,10152,3908,3,0,0,2,3,0
17387,10152,3917,4,2,0,1,0,0
17577,12382,3922,3,0,0,2,1,2
17513,16034,3896,3,2,1,2,0,0
256,16034,3921,5,3,0,0,2,0
17653,10151,3923,5,0,0,0,5,0
4083,10151,3911,5,4,0,0,0,1
17690,12379,3939,0,0,0,5,0,0
16335,12382,3901,5,1,1,0,2,0
17679,16034,3927,4,3,0,1,0,1
17626,10151,3931,4,3,0,1,0,1
16788,10152,3925,5,3,0,0,0,2
1853,10151,3930,4,0,2,1,0,1
16668,12379,3926,5,3,0,1,0,1
17685,12379,3932,5,4,0,0,1,0
15547,761,3593,5,3,0,0,1,1
643,3314,3929,4,3,0,1,1,0
17686,12379,3933,4,1,0,1,0,3
17692,3314,3934,4,1,1,1,2,0
17307,12379,3937,5,0,0,0,0,5
17405,12382,3940,5,0,0,0,0,4
17732,16034,3944,1,1,0,4,0,0
1690,3314,3942,5,2,1,0,2,0
17221,10152,3935,5,0,0,0,4,1
16907,5485,3801,5,1,1,0,3,0
5760,5485,3912,3,1,1,2,1,0
10282,17771,3945,5,0,2,0,2,0
17740,10152,3949,5,4,0,0,1,0
12850,12379,3948,5,2,1,0,1,1
17731,12379,3947,5,2,0,0,0,3
17714,10152,3941,5,3,0,0,1,1
17674,16034,3938,5,3,0,0,2,0
17497,3314,3936,0,0,0,5,0,0
5332,3314,3796,4,2,0,1,1,1
2853,5485,3651,5,5,0,0,0,0
11348,10151,3628,4,4,0,0,0,0
17741,12382,3952,5,0,4,0,0,1
14814,12379,3955,5,1,0,0,2,1
17748,16034,3954,5,2,2,0,0,1
1434,3314,3953,3,1,0,2,1,1
17788,6998,3989,9,9,0,0,0,0
17787,5485,3963,0,0,0,6,0,0
2294,12379,3657,5,3,0,0,0,2
577,10152,3961,1,0,0,5,1,0
14526,3314,3689,0,0,0,5,0,0
15926,3314,3703,1,0,1,5,0,0
15812,10151,3704,3,1,0,2,0,2
10031,10151,3884,5,1,2,0,0,2
509,12382,3960,4,0,1,1,3,0
10055,16034,3956,5,1,0,0,4,0
298,5485,3966,5,5,0,0,0,0
4131,5485,3993,4,0,1,1,3,0
16038,10152,3970,5,5,0,0,0,0
16091,10152,3971,4,2,0,1,1,1
10066,3314,3957,5,0,2,0,2,1
17391,10151,3962,3,2,0,2,1,0
17806,10151,3969,5,1,0,0,1,2
296,12382,3950,5,2,2,0,0,0
17767,16034,3968,5,1,0,0,0,0
16115,12379,3972,6,2,0,0,4,0
14779,12379,3976,5,1,0,0,3,1
16901,3314,3910,5,1,1,0,1,2
14886,12379,3959,5,0,0,0,5,0
10113,3314,3958,0,0,0,5,0,0
16097,10152,3973,3,1,0,2,1,1
16150,10152,3974,5,4,0,0,1,0
17801,16034,3975,3,2,1,1,0,0
14899,16034,3978,2,1,0,3,0,1
17432,10151,3979,5,2,0,0,0,2
17382,12379,3980,5,1,0,0,3,0
14832,5485,3981,5,3,0,0,1,0
17835,10151,3987,1,0,0,4,1,0
17893,17931,4011,5,2,0,0,1,0
17894,17930,4009,5,2,1,0,1,1
959,12379,3710,4,1,2,1,1,0
15444,16034,3915,5,1,0,0,2,2
14605,12382,3964,2,0,0,3,1,0
15811,10151,3982,4,2,0,1,2,0
7664,12379,3983,5,0,2,0,2,0
17833,10152,3986,3,0,1,2,0,1
17334,12382,3985,0,0,0,5,0,0
493,10152,3988,6,5,0,0,1,0
17658,3314,3992,5,2,0,0,0,3
14714,17931,3997,5,0,0,0,5,0
11215,17930,4005,4,3,0,1,1,0
5408,12379,3998,5,5,0,0,0,0
1915,3314,3723,3,0,1,2,2,0
17867,3314,3999,5,0,0,0,0,5
15289,12379,4002,4,2,0,1,2,0
13812,10152,3928,5,5,0,0,0,0
11272,10152,4001,5,5,0,0,0,0
17841,16034,3990,4,3,0,1,0,1
12907,10151,3995,6,0,1,3,4,1
625,761,4042,0,0,0,4,0,0
17861,12382,3996,5,2,2,0,0,1
15116,17931,4004,4,1,3,1,0,0
17511,17930,4006,5,3,0,0,1,1
17657,10151,4007,5,0,0,0,0,5
17902,10151,4008,2,0,0,3,1,1
15606,12379,4012,2,0,2,3,0,0
1853,10152,4014,4,0,3,1,0,1
12760,10152,4017,4,0,0,1,0,3
17896,18047,4010,5,0,0,0,4,1
1227,14308,4054,0,0,0,3,0,0
669,3314,3739,2,1,1,2,0,0
17935,16034,4015,5,0,0,0,3,2
328,12379,3967,4,2,1,1,1,0
15290,12379,3943,0,0,0,5,0,0
11558,17930,4013,5,3,0,0,0,2
1676,5485,3919,4,1,1,1,2,0
2106,3314,4022,5,5,0,0,0,0
17812,17931,4023,3,1,1,2,1,0
9208,5485,4070,2,0,0,3,1,1
10896,16034,4019,4,2,0,0,0,2
4996,10152,3984,5,4,0,0,0,0
17946,12382,4021,2,2,0,3,0,0
17941,17931,4018,4,0,0,1,3,1
17788,6998,4077,6,6,0,0,0,0
16254,17930,3994,5,3,2,1,0,0
17836,12379,3991,4,2,0,1,0,0
17897,12379,4027,5,1,1,0,2,1
15038,3314,4026,4,0,1,1,1,2
15304,3314,4028,5,3,1,0,0,1
17626,10151,4025,5,3,1,0,0,1
16975,5485,4024,4,2,0,1,2,0
6102,5485,4038,5,4,0,0,1,0
12490,10152,4016,4,4,0,0,0,0
12146,16034,3746,5,2,1,1,0,1
18002,16034,4043,5,2,0,0,0,2
18040,3314,4046,4,0,0,1,0,4
502,3314,4030,3,2,1,3,0,0
12379,3314,4041,3,0,0,1,1,0
17827,10152,4039,3,1,1,2,1,0
15379,10152,4033,5,0,0,0,1,2
15959,18047,4036,3,2,0,2,0,0
11554,10151,4049,5,1,0,0,0,1
14661,12382,4048,4,0,0,1,1,2
9768,17930,4037,5,4,0,0,0,0
14727,17931,4031,0,0,0,5,0,0
15117,12379,4034,5,2,0,0,0,2
6585,12379,4035,4,0,0,1,4,0
16311,12379,3758,3,1,1,2,0,0
14605,12379,4091,3,2,0,1,0,0
4440,17930,4045,4,2,0,1,2,0
12505,10152,4047,5,0,1,0,0,4
15448,17931,4050,4,0,2,1,0,2
18003,5485,4051,2,1,0,3,0,0
17961,18047,4053,5,3,0,0,2,0
18008,16034,4044,5,4,0,0,0,1
18052,10151,4055,2,1,0,3,0,0
4896,3314,4059,5,0,0,0,2,1
17316,10151,4062,1,1,0,4,0,0
6202,10151,4067,4,2,0,1,1,0
10546,10152,4056,5,5,0,0,0,0
12282,5485,4086,5,1,2,1,1,0
3376,10152,4064,4,1,0,1,2,1
17821,16034,4032,5,1,0,0,0,4
15844,16034,4071,2,0,0,3,2,0
10306,12379,4060,4,0,0,1,3,0
18065,12379,4058,4,0,0,1,4,0
15390,12382,4072,0,0,0,5,0,0
18125,10151,4076,5,1,1,0,0,2
18131,10151,4078,4,1,0,1,3,0
698,3314,4057,4,2,0,1,0,1
18136,12379,4079,2,0,0,3,1,1
18139,10152,4080,4,1,2,1,1,0
15090,10152,4073,2,1,1,3,0,0
18145,16034,4081,3,0,0,2,3,0
18163,16034,4082,3,1,0,2,1,0
15039,12379,4074,2,1,0,3,0,1
7624,17930,4065,4,1,0,1,2,1
4792,17930,4066,4,4,0,1,0,0
5103,17931,4063,4,1,1,1,0,1
17767,17931,4105,3,1,1,2,1,0
17847,5485,4003,5,1,0,0,2,2
17920,12379,4029,0,0,0,5,0,0
17967,10152,4052,5,3,0,0,2,0
17556,16034,4069,4,3,0,1,1,0
4055,3314,4075,0,0,0,6,0,0
2578,3314,4083,1,0,0,4,0,1
18232,10152,4096,4,2,0,1,1,1
17741,10152,4099,4,1,2,1,0,1
18186,10151,4085,5,4,0,0,1,0
18191,10151,4087,5,2,0,0,3,0
18212,12379,4090,4,0,1,1,2,1
3326,12379,4097,3,0,0,2,2,0
17330,16034,4098,2,1,0,3,1,0
16091,10151,4106,2,0,2,3,0,0
3788,12382,4100,2,0,0,3,0,1
3972,12382,4089,5,1,2,0,2,0
18117,17930,4084,5,1,0,0,1,2
17686,10152,4116,5,5,0,0,0,0
18244,10152,4125,5,3,0,0,2,0
18185,3314,4118,5,2,0,0,2,0
18413,3314,4126,5,2,0,0,2,0
16038,16034,4120,0,0,0,5,0,0
17806,16034,4108,5,1,0,0,1,2
13884,10151,4121,4,1,1,1,1,0
10066,12379,4119,5,3,0,0,1,1
18294,12379,4104,5,3,0,0,0,2
12863,17931,4112,2,1,0,3,1,0
2678,17931,4102,3,0,0,2,3,0
18492,18047,4130,4,1,2,1,0,1
14675,5485,4140,5,0,1,0,2,2
18488,5485,4139,6,1,1,1,2,2
12947,17931,4123,5,1,0,0,3,1
16695,17931,4131,4,0,1,1,1,2
2560,16034,4128,5,2,0,0,1,2
18364,10152,4127,3,0,0,2,2,1
16328,10152,4109,5,3,0,0,0,2
6188,12379,4115,5,1,0,0,4,0
17617,12379,4117,5,4,0,1,1,0
4131,5485,4103,5,0,3,0,2,0
18585,3314,4163,3,0,0,2,1,2
11215,18047,4143,3,2,0,2,0,0
18538,18047,4150,5,4,0,0,1,0
15444,17931,4135,0,0,0,5,0,0
18531,17931,4147,5,2,0,0,2,0
10055,10151,4144,0,0,0,4,0,0
18468,10152,4141,5,5,0,0,0,0
1236,10152,4137,2,1,0,3,0,1
18497,10151,4134,3,1,1,2,0,0
15547,12379,4133,4,1,0,1,1,1
17714,12379,4132,0,0,0,5,0,0
18515,16034,4138,5,4,0,0,1,0
18505,16034,4142,5,1,0,0,3,1
18509,3314,4136,5,1,2,0,1,0
18540,3314,4151,2,1,0,2,0,0
4380,10152,4162,5,0,0,0,0,0
18517,5485,4160,4,0,0,0,4,0
18006,16034,4159,5,2,0,0,3,0
18516,10151,4158,5,5,0,0,0,0
18524,10151,4157,5,2,0,0,2,1
3185,12379,4156,3,1,0,2,2,0
18530,12379,4152,3,1,0,2,1,1
18484,17931,4161,5,2,0,0,0,1
18040,16034,4155,5,1,0,0,2,2
15461,10152,4154,5,1,1,0,0,3
11131,5485,4202,0,0,0,5,0,0
18548,5485,4164,2,1,0,2,1,0
18571,12379,4165,5,4,0,0,1,0
18603,17931,4166,3,0,1,2,0,2
16713,12379,4167,4,2,0,0,1,1
18618,17931,4169,3,1,2,2,0,0
1690,16034,4101,5,2,0,0,2,1
11021,12379,3828,1,0,1,4,0,0
3981,16034,3834,3,0,1,1,1,0
17653,10151,4107,4,4,0,0,0,0
17511,10152,4178,5,3,0,0,2,0
18043,10152,4174,5,2,2,0,1,0
7290,10152,4180,5,3,0,0,2,0
17835,10151,4124,3,2,1,2,0,0
8575,10151,4173,2,0,2,3,0,0
1475,16034,4176,2,0,0,3,1,1
18649,12379,4177,5,2,1,0,2,0
2230,12379,4181,2,1,1,2,0,0
18640,17931,4182,4,1,0,1,2,1
18545,10151,4183,5,1,0,0,2,2
18672,3314,4185,5,4,1,0,0,0
15499,10152,4187,4,0,0,1,4,0
18699,3314,4188,5,2,0,0,0,2
18698,5485,4189,3,2,0,2,1,0
18191,3314,4190,4,3,0,1,0,1
18739,16034,4194,5,0,0,0,0,3
17513,10152,4061,4,4,0,1,0,0
14656,18047,4191,5,1,2,0,1,1
18742,3314,4196,5,2,0,0,0,3
18628,10152,4197,0,0,0,5,0,0
12448,10152,4201,5,3,1,0,0,1
17941,3314,4203,2,0,0,2,2,0
18760,17931,4204,3,1,0,2,2,0
18759,10151,4205,0,0,0,5,0,0
4347,12379,4207,3,1,0,2,2,0
18666,10152,4211,4,2,0,1,1,1
18812,18047,4212,0,0,0,5,0,0
18766,12379,4213,6,1,0,0,3,1
18662,16034,4216,5,0,1,0,0,3
18679,16034,4217,0,0,0,5,0,0
15606,12379,4218,5,4,0,0,0,1
18008,3314,4219,0,0,0,5,0,0
3972,10151,4220,3,1,0,2,2,0
12146,5485,4221,0,0,0,5,0,0
18872,5485,4223,0,0,0,5,0,0
7332,17931,4224,0,0,0,5,0,0
16736,16034,4210,2,0,0,3,1,0
16975,10151,4200,3,2,0,2,0,1
1443,760,4243,4,3,1,1,0,0
18897,12379,4232,0,0,0,5,0,0
18509,10152,4235,3,1,0,2,0,1
18964,10152,4239,4,1,0,1,2,0
4440,3314,4227,0,0,0,4,0,0
10306,3314,4236,0,0,0,5,0,0
18960,3314,4237,0,0,0,5,0,0
15978,10151,3777,5,5,0,0,0,0
12379,10151,4231,3,0,0,1,1,2
17389,16034,3916,5,5,0,0,0,0
18939,16034,4234,0,0,0,5,0,0
2709,17931,4233,5,2,0,0,2,0
18962,18047,4238,0,0,0,5,0,0
16222,761,4253,0,0,0,5,0,0
18893,12379,4228,4,1,0,1,2,1
17812,17931,4129,3,2,0,2,1,0
18749,16034,4199,4,0,2,1,2,0
18139,12379,4240,3,1,0,2,1,1
14643,3314,4247,5,0,2,0,0,2
9916,17931,4249,0,0,0,5,0,0
19052,10152,4263,4,1,2,1,0,1
18334,10152,4250,4,0,0,1,0,4
8703,10151,4251,0,0,0,5,0,0
19103,5485,4271,4,4,0,0,0,0
19105,12379,4272,3,3,0,0,0,0
19048,5485,4266,2,1,0,1,0,1
19106,12379,4273,3,0,0,0,0,3
11658,12379,4274,1,1,0,3,0,0
19101,5485,4275,0,0,0,3,0,0
3550,10152,4252,5,2,1,0,1,0
18575,10152,4170,0,0,0,5,0,0
4016,3314,4257,3,2,1,2,0,0
19109,12379,4277,3,1,0,0,2,0
19107,12379,4276,3,0,0,0,1,2
2678,17931,4255,5,1,0,0,1,0
18125,17931,4265,0,0,0,5,0,0
3326,10152,4254,0,0,0,5,0,0
19076,10152,4267,0,0,0,5,0,0
19051,16034,4264,0,0,0,5,0,0
14661,3314,4258,0,0,0,5,0,0
15039,3314,4269,0,0,0,5,0,0
19030,10151,4259,5,2,1,0,2,0
1663,10151,4268,4,2,0,1,0,0
19114,12379,4278,3,3,0,1,0,0
19122,5485,4283,2,2,0,2,0,0
19156,12379,4296,2,1,0,1,1,0
19165,12379,4303,2,0,0,1,1,1
19186,12379,4306,3,1,0,0,2,0
19181,5485,4305,4,4,0,0,0,0
19180,5485,4304,2,1,0,1,1,0
19163,12379,4302,1,1,0,2,0,0
19162,5485,4301,2,1,0,1,0,1
19160,5485,4300,3,2,0,1,1,0
19159,12379,4299,2,2,0,1,0,0
19157,12379,4297,0,0,0,3,0,0
19158,12379,4298,3,0,1,1,0,1
19143,3314,4287,0,0,0,5,0,0
19151,10152,4295,0,0,0,5,0,0
19121,17931,4282,0,0,0,5,0,0
13884,17931,4284,3,0,1,2,0,0
19097,16034,4288,0,0,0,5,0,0
19115,16034,4280,0,0,0,5,0,0
17861,10151,4215,5,2,0,0,2,1
2967,16034,4286,0,0,0,5,0,0
19192,12379,4307,2,1,0,1,1,0
19194,12379,4308,2,0,0,1,0,1
19195,5485,4309,2,0,0,1,0,2
19291,12379,4334,2,0,2,1,0,0
19290,5485,4333,3,0,0,1,2,1
19289,12379,4332,1,0,1,2,0,0
19204,12379,4315,2,1,0,1,1,0
19203,12379,4314,3,0,0,0,1,1
19197,5485,4310,0,0,0,4,0,0
19200,5485,4311,2,1,1,1,0,0
19201,5485,4312,2,0,0,1,2,0
12907,10151,4184,2,0,0,3,1,0
9208,5485,4186,0,0,0,4,0,0
18052,10151,4206,0,0,0,5,0,0
19226,10152,4317,0,0,0,5,0,0
18488,10152,4208,0,0,0,5,0,0
17801,17931,4226,0,0,0,5,0,0
19236,17931,4319,0,0,0,5,0,0
18766,3314,4318,0,0,0,5,0,0
12760,16034,4320,0,0,0,5,0,0
19206,12379,4336,2,1,0,1,0,1
19319,5485,4338,2,1,0,2,1,0
19202,12379,4313,2,0,0,1,1,0
19317,5485,4337,0,0,0,3,0,0
19166,5485,4350,3,0,0,1,0,0
19260,10151,4325,0,0,0,5,0,0
19262,17931,4326,0,0,0,5,0,0
19270,3314,4329,0,0,0,4,0,0
19284,10151,4331,0,0,0,5,0,0
19391,5485,4358,2,1,0,1,1,0
19390,5485,4357,1,0,0,2,0,0
19389,12379,4356,0,0,0,4,0,0
19387,12379,4355,2,1,0,1,0,0
19386,5485,4354,0,0,0,3,0,0
19385,12379,4353,1,1,0,2,0,0
19322,12379,4352,2,1,0,1,0,1
19302,10152,4335,0,0,0,5,0,0
15844,16034,4279,0,0,0,5,0,0
4131,10151,4345,0,0,0,5,0,0
19338,17931,4347,0,0,0,5,0,0
19360,3314,4349,0,0,0,5,0,0
19519,12379,4369,2,1,1,1,0,0
19422,10152,4364,0,0,0,5,0,0
15334,3314,4324,0,0,0,5,0,0
18417,17931,4366,0,0,0,5,0,0
1227,14308,4242,0,0,0,3,0,0
3376,17931,4289,0,0,0,5,0,0
