uid,label,budget_pant,budget_westerndress,budget_top,budget_skirt,budget_kurta,budget_jacket,budget_scarf,budget_jewellery
10198,2,4,4,3,3,3,4,4,1
18304,1,4,4,3,3,3,4,4,1
2709,1,4,4,3,4,3,3,3,1
1176,0,0,0,0,0,0,0,0,0
5440,0,0,0,0,0,0,0,0,0
2413,3,5,4,4,4,4,5,5,3
10171,0,0,0,0,0,0,0,0,0
10134,3,4,4,4,3,4,4,4,1
16394,1,4,4,3,3,4,4,4,1
5876,1,3,2,2,2,2,2,2,1
2120,4,4,4,4,4,4,4,4,4
4590,0,0,0,0,0,0,0,0,0
18336,3,4,4,4,4,3,4,4,1
1130,1,3,3,2,2,2,2,2,1
5470,0,0,0,0,0,0,0,0,0
12851,2,4,4,3,3,3,3,3,1
1971,1,4,3,3,3,3,3,3,1
411,1,4,4,2,2,5,5,5,1
19020,3,5,5,4,4,4,4,4,1
14487,0,0,0,0,0,0,0,0,0
16200,0,0,0,0,0,0,0,0,0
4380,1,3,3,3,3,3,3,3,1
6219,0,0,0,0,0,0,0,0,0
17237,0,0,0,0,0,0,0,0,0
3002,4,4,4,3,3,3,4,4,1
1339,3,4,4,4,4,4,4,4,1
9987,3,4,4,4,4,3,3,3,3
3587,3,4,4,4,4,4,4,4,3
2556,2,3,2,2,2,2,4,4,1
7913,1,3,3,3,3,3,3,3,1
7107,0,0,0,0,0,0,0,0,0
5920,2,3,3,3,3,3,3,3,1
6357,1,4,4,3,3,3,4,4,1
19058,1,4,4,3,3,3,3,3,1
17114,0,0,0,0,0,0,0,0,0
16349,2,4,4,3,3,3,3,3,1
970,2,3,2,2,2,2,3,3,1
14051,0,0,0,0,0,0,0,0,0
16471,2,4,4,3,3,3,3,3,1
11957,4,3,3,3,3,3,3,3,1
4252,2,5,4,4,4,4,4,4,1
17407,0,0,0,0,0,0,0,0,0
10811,2,4,4,3,3,3,4,4,1
19669,0,0,0,0,0,0,0,0,0
14311,1,4,4,3,3,3,3,3,1
11142,0,0,0,0,0,0,0,0,0
10406,0,0,0,0,0,0,0,0,0
9129,1,4,4,3,3,3,3,3,1
19330,1,4,4,3,3,3,3,3,1
14237,0,0,0,0,0,0,0,0,0
18124,0,0,0,0,0,0,0,0,0
7976,0,0,0,0,0,0,0,0,0
13226,2,4,4,3,3,3,3,3,1
8304,1,4,3,3,3,3,3,3,1
631,0,0,0,0,0,0,0,0,0
9568,0,0,0,0,0,0,0,0,0
14374,0,0,0,0,0,0,0,0,0
10218,1,4,4,3,3,3,3,3,1
13467,2,4,4,3,3,3,3,3,1
16985,0,0,0,0,0,0,0,0,0
2381,1,3,2,2,2,2,2,2,1
5729,1,3,4,3,3,4,3,3,1
7452,1,3,3,3,3,3,3,3,1
1542,0,0,0,0,0,0,0,0,0
8732,0,0,0,0,0,0,0,0,0
8643,2,4,4,4,4,4,5,5,2
6009,1,3,4,3,3,3,4,4,2
2415,0,0,0,0,0,0,0,0,0
14628,0,0,0,0,0,0,0,0,0
2005,1,3,3,2,2,2,3,3,1
783,0,0,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0,0,0
14524,3,5,5,5,5,4,5,5,3
15342,0,0,0,0,0,0,0,0,0
9422,2,4,4,3,3,3,3,3,1
1097,0,0,0,0,0,0,0,0,0
5723,1,4,4,3,4,3,4,4,1
676,0,0,0,0,0,0,0,0,0
5244,2,3,3,3,3,3,3,3,1
11073,2,4,4,3,3,3,4,4,1
4093,0,0,0,0,0,0,0,0,0
17296,1,4,4,3,3,3,3,3,1
16993,0,0,0,0,0,0,0,0,0
12573,0,0,0,0,0,0,0,0,0
1628,0,0,0,0,0,0,0,0,0
16133,2,4,4,3,3,3,3,3,1
14114,1,5,4,3,3,3,4,4,1
1257,0,0,0,0,0,0,0,0,0
6005,2,3,3,3,3,3,3,3,1
3102,1,4,4,4,2,3,3,3,1
817,0,0,0,0,0,0,0,0,0
12232,0,0,0,0,0,0,0,0,0
9202,0,0,0,0,0,0,0,0,0
2684,1,3,3,2,2,3,2,2,1
2885,0,0,0,0,0,0,0,0,0
12344,1,4,4,3,3,3,3,3,1
14158,0,0,0,0,0,0,0,0,0
11988,2,4,5,3,4,4,4,4,2
13557,0,0,0,0,0,0,0,0,0
17466,0,0,0,0,0,0,0,0,0
17358,2,4,4,3,3,3,4,4,1
13595,0,0,0,0,0,0,0,0,0
11734,0,0,0,0,0,0,0,0,0
18710,1,4,4,3,3,3,3,3,1
7331,3,5,5,5,5,3,5,5,1
5988,1,3,3,3,3,3,3,3,1
12423,0,0,0,0,0,0,0,0,0
1734,1,4,3,2,3,3,2,2,3
6218,2,3,3,3,3,3,4,4,1
5802,1,3,3,3,3,3,3,3,1
2477,1,3,2,2,2,2,2,2,1
4855,2,3,3,3,3,3,3,3,1
5609,0,0,0,0,0,0,0,0,0
17317,1,4,4,3,3,3,3,3,1
18885,0,0,0,0,0,0,0,0,0
1193,0,0,0,0,0,0,0,0,0
14379,0,0,0,0,0,0,0,0,0
7787,1,3,3,3,3,3,3,3,1
864,0,0,0,0,0,0,0,0,0
5231,0,0,0,0,0,0,0,0,0
1046,1,3,2,2,2,2,2,2,1
15200,0,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,0
7554,1,4,4,3,3,3,3,3,1
19275,2,4,4,3,3,3,3,3,1
3179,2,3,3,2,3,2,4,4,1
12284,0,0,0,0,0,0,0,0,0
2458,1,3,3,3,3,2,3,3,1
13373,1,4,4,3,3,3,3,3,1
1418,2,3,2,2,2,2,2,2,1
10206,0,0,0,0,0,0,0,0,0
8757,0,0,0,0,0,0,0,0,0
3485,2,3,3,2,2,3,2,2,1
6309,0,0,0,0,0,0,0,0,0
6250,0,0,0,0,0,0,0,0,0
11779,2,4,5,3,3,3,4,4,3
2967,1,4,4,3,3,3,3,3,1
4835,2,3,3,3,3,3,3,3,1
10517,2,5,4,3,3,3,4,4,1
17412,1,4,4,3,3,3,4,4,1
3558,1,4,4,3,3,3,4,4,2
10126,3,4,5,3,3,3,5,5,1
14242,0,0,0,0,0,0,0,0,0
8487,0,0,0,0,0,0,0,0,0
10508,0,0,0,0,0,0,0,0,0
9430,0,0,0,0,0,0,0,0,0
17409,2,4,4,3,3,3,3,3,1
18167,0,0,0,0,0,0,0,0,0
11480,1,4,4,3,3,3,3,3,1
5529,1,3,3,3,3,3,3,3,1
17893,1,4,4,3,3,3,3,3,1
15574,2,4,4,3,3,3,3,3,1
11750,0,0,0,0,0,0,0,0,0
4099,0,0,0,0,0,0,0,0,0
11470,2,4,4,3,3,3,3,3,1
14297,0,0,0,0,0,0,0,0,0
9193,3,5,5,5,5,5,5,5,3
12267,2,4,4,3,3,3,3,3,2
3007,2,3,2,2,2,2,2,2,1
12010,0,0,0,0,0,0,0,0,0
985,2,3,3,2,3,2,0,0,1
12652,3,4,5,4,4,5,5,5,3
12677,1,4,4,3,3,3,3,3,1
3195,1,3,4,3,3,2,4,4,2
8331,0,0,0,0,0,0,0,0,0
9309,2,4,4,3,3,3,3,3,1
11820,1,4,4,3,3,3,3,3,1
19874,0,0,0,0,0,0,0,0,0
11466,0,0,0,0,0,0,0,0,0
2559,0,0,0,0,0,0,0,0,0
14044,0,0,0,0,0,0,0,0,0
4882,0,0,0,0,0,0,0,0,0
4940,2,3,3,3,3,3,3,3,1
3343,0,0,0,0,0,0,0,0,0
12137,0,0,0,0,0,0,0,0,0
16315,2,4,4,3,3,3,3,3,1
8382,2,3,3,3,3,3,3,3,1
18489,1,4,4,3,3,3,4,4,1
9961,2,4,4,3,3,3,3,3,1
3938,1,4,3,3,4,3,3,3,2
7432,1,3,3,3,3,3,3,3,1
9704,0,0,0,0,0,0,0,0,0
5072,1,4,4,3,3,4,3,3,1
19370,2,4,4,3,3,3,3,3,1
12288,0,0,0,0,0,0,0,0,0
12550,0,0,0,0,0,0,0,0,0
4742,0,0,0,0,0,0,0,0,0
8790,0,0,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0,0,0
14970,0,0,0,0,0,0,0,0,0
9708,0,0,0,0,0,0,0,0,0
18260,2,4,4,3,3,3,4,4,1
12621,0,0,0,0,0,0,0,0,0
16329,1,4,4,3,3,3,3,3,1
1429,0,0,0,0,0,0,0,0,0
2357,1,3,2,2,2,2,2,2,1
3853,1,3,4,3,3,2,3,3,1
2259,4,4,3,2,2,2,2,2,1
9861,0,0,0,0,0,0,0,0,0
13888,1,4,4,3,3,3,3,3,1
7741,0,0,0,0,0,0,0,0,0
4155,2,4,4,4,0,0,4,4,1
16523,2,4,4,3,3,3,3,3,1
16645,0,0,0,0,0,0,0,0,0
1872,1,3,2,3,3,3,2,2,1
3281,2,4,4,3,3,2,2,2,1
11383,2,4,4,3,3,3,3,3,1
12093,0,0,0,0,0,0,0,0,0
297,1,2,1,2,3,3,2,2,1
3973,1,3,3,2,2,2,2,2,1
12308,2,4,4,3,3,3,3,3,1
18487,0,0,0,0,0,0,0,0,0
13285,0,0,0,0,0,0,0,0,0
14761,1,4,4,3,3,3,4,4,2
409,3,5,5,5,5,5,5,5,1
12469,1,4,4,3,3,3,4,4,1
9135,3,4,4,3,4,3,4,4,2
10161,3,4,4,3,4,4,5,5,1
7831,0,0,0,0,0,0,0,0,0
9531,2,4,4,3,3,4,3,3,1
19652,0,0,0,0,0,0,0,0,0
3596,0,0,0,0,0,0,0,0,0
14729,1,4,4,3,3,3,3,3,1
1765,0,0,0,0,0,0,0,0,0
7700,2,3,3,3,3,3,3,3,1
3536,2,3,4,4,3,4,4,4,2
9832,1,4,4,3,3,3,3,3,1
14239,2,4,4,3,3,3,4,4,2
6620,0,0,0,0,0,0,0,0,0
16737,0,0,0,0,0,0,0,0,0
2774,1,4,4,3,4,3,3,3,2
9299,4,4,4,3,3,3,3,3,1
10923,1,4,4,3,3,3,3,3,1
13029,1,3,3,3,3,3,2,2,1
10051,2,3,3,3,3,3,3,3,1
706,1,0,0,3,0,4,5,5,0
7912,2,4,4,3,4,3,4,4,2
12607,0,0,0,0,0,0,0,0,0
4241,2,3,4,2,3,2,3,3,1
14960,0,0,0,0,0,0,0,0,0
10586,0,0,0,0,0,0,0,0,0
3979,2,3,2,2,2,2,2,2,1
8822,0,0,0,0,0,0,0,0,0
17666,0,0,0,0,0,0,0,0,0
13845,0,0,0,0,0,0,0,0,0
7561,0,0,0,0,0,0,0,0,0
944,0,0,0,0,0,0,0,0,0
19289,2,4,4,3,3,4,4,4,2
978,2,3,2,2,2,2,2,2,1
16053,1,4,4,3,3,3,4,4,1
18226,0,0,0,0,0,0,0,0,0
14437,0,0,0,0,0,0,0,0,0
14111,0,0,0,0,0,0,0,0,0
5021,0,0,0,0,0,0,0,0,0
7440,1,4,3,3,3,3,3,3,1
16464,4,4,4,3,3,3,3,3,1
3053,3,4,4,3,4,4,5,5,2
11954,1,4,4,3,3,3,3,3,2
3552,1,4,4,2,3,3,4,4,2
1561,0,0,0,0,0,0,0,0,0
3469,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0
16907,2,4,4,3,3,3,3,3,1
2391,4,4,4,3,4,3,4,4,2
10624,0,0,0,0,0,0,0,0,0
19405,3,4,5,3,3,4,5,5,2
18471,2,5,4,3,3,3,3,3,1
12271,0,0,0,0,0,0,0,0,0
1758,0,0,0,0,0,0,0,0,0
19576,0,0,0,0,0,0,0,0,0
15196,3,4,4,3,3,3,5,5,5
4472,0,0,0,0,0,0,0,0,0
17335,3,4,5,4,3,3,4,4,2
11312,0,0,0,0,0,0,0,0,0
540,1,4,3,4,4,3,4,4,1
16675,1,4,4,3,3,3,3,3,1
3788,3,3,5,3,3,2,5,5,2
17566,0,0,0,0,0,0,0,0,0
5134,0,0,0,0,0,0,0,0,0
16520,2,4,5,4,4,5,5,5,1
4470,0,0,0,0,0,0,0,0,0
18879,0,0,0,0,0,0,0,0,0
2764,0,0,0,0,0,0,0,0,0
12455,0,0,0,0,0,0,0,0,0
9240,2,4,4,3,3,3,3,3,1
1231,4,3,3,2,2,2,2,2,1
6535,0,0,0,0,0,0,0,0,0
13499,1,4,4,3,3,3,4,4,1
12289,0,0,0,0,0,0,0,0,0
18048,2,4,4,3,3,3,4,4,1
19134,3,4,4,3,3,4,5,5,1
17305,2,4,4,3,3,3,3,3,1
4977,1,3,3,3,3,3,3,3,1
3446,0,0,0,0,0,0,0,0,0
11194,1,4,5,3,3,3,3,3,1
12086,1,4,4,3,3,3,3,3,1
7303,0,0,0,0,0,0,0,0,0
16984,2,4,4,3,3,3,3,3,1
8417,4,3,2,3,3,3,2,2,1
7653,0,0,0,0,0,0,0,0,0
18404,0,0,0,0,0,0,0,0,0
18700,2,5,5,3,3,3,3,3,1
15096,1,5,4,3,3,3,4,4,1
1206,3,5,4,4,3,3,4,4,2
5753,1,3,3,3,3,3,3,3,1
11295,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0
17221,1,4,4,3,3,3,3,3,1
15395,3,5,5,5,5,4,4,4,2
3104,0,0,0,0,0,0,0,0,0
7947,1,3,3,3,3,3,3,3,1
17163,3,5,5,5,5,5,5,5,5
4966,0,0,0,0,0,0,0,0,0
17564,2,4,4,3,3,3,4,4,1
5268,1,3,3,3,3,3,3,3,1
88,0,2,2,1,1,1,2,2,1
1569,0,0,0,0,0,0,0,0,0
10330,0,0,0,0,0,0,0,0,0
5665,2,4,4,3,3,3,4,4,1
10510,0,0,0,0,0,0,0,0,0
17661,1,4,4,3,3,3,3,3,1
1999,2,4,3,3,4,3,4,4,2
3928,4,4,3,2,2,3,4,4,1
3037,0,0,0,0,0,0,0,0,0
5379,0,0,0,0,0,0,0,0,0
7127,2,4,4,3,4,4,4,4,2
11468,0,0,0,0,0,0,0,0,0
17194,1,4,4,3,3,3,3,3,1
14955,1,4,4,3,3,3,4,4,1
15639,2,4,4,3,4,3,3,3,1
2098,1,4,4,4,4,4,2,2,2
16584,2,4,5,3,3,3,3,3,1
18323,0,0,0,0,0,0,0,0,0
17699,0,0,0,0,0,0,0,0,0
12461,1,4,4,3,3,3,4,4,1
4415,4,3,3,3,3,3,3,3,4
10497,0,0,0,0,0,0,0,0,0
1215,0,0,0,0,0,0,0,0,0
18473,0,0,0,0,0,0,0,0,0
18282,0,0,0,0,0,0,0,0,0
17844,2,4,4,3,3,3,4,4,1
14447,3,5,5,5,4,4,5,5,2
14474,1,4,4,3,3,3,4,4,1
2763,4,5,3,2,2,2,2,2,1
19396,0,0,0,0,0,0,0,0,0
5363,3,5,4,3,4,3,5,5,1
4338,2,4,3,3,3,3,3,3,1
90,3,5,4,4,4,4,5,5,3
15632,0,0,0,0,0,0,0,0,0
7534,2,3,3,3,3,3,3,3,1
10544,1,4,4,3,3,4,3,3,1
15020,0,0,0,0,0,0,0,0,0
4257,2,4,3,3,3,3,4,4,1
12454,2,4,4,3,3,3,3,3,1
19861,2,4,4,3,3,3,3,3,1
16330,0,0,0,0,0,0,0,0,0
19426,0,0,0,0,0,0,0,0,0
17594,0,0,0,0,0,0,0,0,0
2693,0,0,0,0,0,0,0,0,0
11212,0,0,0,0,0,0,0,0,0
14497,4,4,4,3,3,3,4,4,1
18512,0,0,0,0,0,0,0,0,0
14728,0,0,0,0,0,0,0,0,0
13428,2,4,5,3,3,3,4,4,1
189,2,5,4,3,3,4,4,4,3
1680,2,3,2,2,2,2,2,2,1
2021,0,0,0,0,0,0,0,0,0
12810,1,4,4,3,3,3,3,3,1
18658,1,4,4,3,3,3,3,3,1
6020,0,0,0,0,0,0,0,0,0
10840,0,0,0,0,0,0,0,0,0
3428,1,4,4,3,3,3,3,3,1
7641,2,3,3,3,3,3,4,4,2
417,0,0,0,0,0,0,0,0,0
6193,2,3,3,3,3,3,3,3,1
13604,2,4,4,3,3,3,3,3,1
4877,1,3,3,3,3,3,3,3,1
1036,2,3,3,2,2,2,2,2,1
9618,1,4,4,3,3,3,3,3,1
18419,2,4,4,3,3,3,3,3,1
15841,1,4,4,3,3,3,3,3,1
5092,2,3,2,2,2,2,2,2,1
17158,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0
13645,1,4,4,3,3,3,3,3,1
4010,1,3,3,2,2,2,2,2,1
18467,1,4,4,3,3,3,3,3,1
15038,2,4,4,3,3,3,4,4,1
11384,0,0,0,0,0,0,0,0,0
7029,0,0,0,0,0,0,0,0,0
17873,0,0,0,0,0,0,0,0,0
8274,1,3,3,3,3,4,3,3,2
7188,0,0,0,0,0,0,0,0,0
2238,1,3,2,2,2,2,3,3,1
13128,2,4,5,4,4,3,5,5,2
13269,0,0,0,0,0,0,0,0,0
4115,2,3,2,2,2,2,2,2,1
15524,0,0,0,0,0,0,0,0,0
7639,0,0,0,0,0,0,0,0,0
18887,1,4,4,3,3,3,5,5,1
13578,0,0,0,0,0,0,0,0,0
2235,3,4,4,4,4,4,5,5,2
4349,2,4,4,3,3,3,3,3,1
12276,2,4,4,3,3,3,3,3,1
12408,0,0,0,0,0,0,0,0,0
14582,2,4,4,4,3,4,4,4,4
1617,0,0,0,0,0,0,0,0,0
5803,3,4,4,4,4,4,4,4,1
12979,2,4,4,3,3,3,3,3,1
11949,3,4,4,5,4,5,5,5,2
10803,0,0,0,0,0,0,0,0,0
17286,0,0,0,0,0,0,0,0,0
146,2,2,2,2,2,2,2,2,2
522,2,4,4,4,4,3,4,4,3
8413,1,3,3,3,3,3,3,3,2
6562,1,3,3,3,3,3,3,3,1
468,2,3,4,3,3,3,4,4,2
5679,4,4,4,4,4,4,4,4,1
13251,1,4,4,3,3,3,4,4,1
12741,0,0,0,0,0,0,0,0,0
10064,0,0,0,0,0,0,0,0,0
18155,1,4,4,3,3,4,3,3,1
16884,2,4,4,3,3,3,3,3,1
1605,1,3,2,2,2,2,2,2,1
1654,3,5,5,5,5,5,5,5,3
19328,2,4,4,3,3,3,4,4,1
9473,2,4,4,3,3,3,3,3,1
16285,0,0,0,0,0,0,0,0,0
8561,0,0,0,0,0,0,0,0,0
13562,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0
14403,0,0,0,0,0,0,0,0,0
11225,1,4,4,3,3,3,3,3,1
12424,3,5,5,5,5,5,5,5,3
577,3,5,5,4,4,4,5,5,4
14166,0,0,0,0,0,0,0,0,0
11159,0,0,0,0,0,0,0,0,0
19382,0,0,0,0,0,0,0,0,0
2140,1,3,2,2,2,2,2,2,1
4080,0,0,0,0,0,0,0,0,0
10658,0,0,0,0,0,0,0,0,0
4096,0,0,0,0,0,0,0,0,0
694,1,4,4,3,3,3,3,3,1
5398,2,4,4,3,3,3,3,3,1
18252,2,4,4,3,3,3,4,4,1
4105,0,0,0,0,0,0,0,0,0
2430,1,3,2,3,3,2,3,3,1
13881,1,4,4,3,3,3,3,3,1
6060,0,0,0,0,0,0,0,0,0
2777,2,5,5,4,4,4,4,4,3
10454,1,4,0,3,3,4,3,3,1
4248,1,3,3,3,3,3,3,3,1
13653,1,4,4,3,3,3,3,3,1
15727,0,0,0,0,0,0,0,0,0
11785,2,4,4,3,3,3,4,4,1
7791,0,0,0,0,0,0,0,0,0
1420,1,3,3,2,2,2,3,3,1
911,3,4,4,4,4,4,5,5,2
4297,2,3,3,2,2,2,2,2,1
5290,1,3,3,3,3,3,3,3,2
4833,2,3,3,3,3,3,3,3,1
9505,0,0,0,0,0,0,0,0,0
8854,0,0,0,0,0,0,0,0,0
14719,1,4,4,3,3,3,4,4,1
12662,0,0,0,0,0,0,0,0,0
18109,2,4,4,3,3,4,4,4,2
7101,0,0,0,0,0,0,0,0,0
1456,2,4,4,4,4,3,4,4,3
4490,1,4,4,3,3,3,4,4,1
16422,4,4,4,3,3,3,3,3,1
1663,2,4,4,4,4,4,3,3,2
10334,3,4,4,4,4,4,3,3,3
17406,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
3387,0,0,0,0,0,0,0,0,0
9218,0,0,0,0,0,0,0,0,0
17720,2,4,4,3,3,3,3,3,1
10405,0,0,0,0,0,0,0,0,0
12479,0,0,0,0,0,0,0,0,0
18200,0,0,0,0,0,0,0,0,0
11023,2,4,4,3,3,4,3,3,1
13955,0,0,0,0,0,0,0,0,0
4725,0,0,0,0,0,0,0,0,0
4025,2,3,2,2,2,2,2,2,1
8039,1,3,3,3,3,3,3,3,1
16348,0,0,0,0,0,0,0,0,0
17644,3,4,5,3,4,5,5,5,1
1737,2,5,5,5,2,3,2,2,1
17786,1,4,4,3,3,3,3,3,1
5243,1,3,4,3,3,3,3,3,1
893,1,4,3,2,3,3,4,4,2
3501,0,0,0,0,0,0,0,0,0
1278,1,5,4,4,3,3,3,3,1
15191,1,4,4,3,3,3,4,4,1
16554,1,4,4,3,3,4,3,3,1
7963,2,3,3,3,3,4,3,3,1
11320,0,0,0,0,0,0,0,0,0
2526,2,3,2,2,2,2,2,2,1
17721,0,0,0,0,0,0,0,0,0
3779,2,3,4,2,2,2,2,2,1
13364,0,0,0,0,0,0,0,0,0
9594,2,4,4,3,3,3,3,3,1
14658,0,0,0,0,0,0,0,0,0
19113,0,0,0,0,0,0,0,0,0
14059,0,0,0,0,0,0,0,0,0
4890,1,3,3,3,3,3,3,3,1
17502,1,4,4,3,3,3,4,4,1
620,0,0,0,0,0,0,0,0,0
9349,3,4,4,4,4,3,5,5,1
3570,0,0,0,0,0,0,0,0,0
8117,3,4,4,4,4,4,5,5,2
771,2,4,4,3,3,2,5,5,1
12755,3,5,5,5,5,5,5,5,5
17626,3,4,4,4,3,4,4,4,1
8092,1,3,4,3,3,3,4,4,1
18781,1,4,4,3,3,3,4,4,1
545,2,3,4,2,3,2,3,3,1
16560,1,4,4,3,3,3,3,3,1
10883,0,0,0,0,0,0,0,0,0
5734,2,4,4,3,4,3,4,4,1
19748,0,0,0,0,0,0,0,0,0
18027,1,4,4,3,3,3,3,3,2
962,0,0,0,0,0,0,0,0,0
3655,0,0,0,0,0,0,0,0,0
9546,2,4,4,3,3,3,3,3,1
10314,0,0,0,0,0,0,0,0,0
17955,0,0,0,0,0,0,0,0,0
6626,4,3,3,3,3,3,3,3,1
7351,1,4,4,3,3,3,4,4,1
877,3,5,0,5,5,5,4,4,4
2592,0,0,0,0,0,0,0,0,0
1929,0,0,0,0,0,0,0,0,0
1558,1,4,4,2,2,2,2,2,1
13049,0,0,0,0,0,0,0,0,0
6802,0,0,0,0,0,0,0,0,0
4511,0,0,0,0,0,0,0,0,0
1332,0,0,0,0,0,0,0,0,0
16741,0,0,0,0,0,0,0,0,0
17614,0,0,0,0,0,0,0,0,0
14255,0,0,0,0,0,0,0,0,0
16344,3,4,4,4,3,4,4,4,2
18730,0,0,0,0,0,0,0,0,0
5229,1,3,3,3,3,3,4,4,1
12011,0,0,0,0,0,0,0,0,0
4850,2,0,0,0,4,3,4,4,2
6903,0,0,0,0,0,0,0,0,0
10245,1,4,2,3,3,3,2,2,1
3924,2,3,2,2,2,2,2,2,1
6987,2,3,3,3,3,3,3,3,1
7805,0,0,0,0,0,0,0,0,0
11311,2,4,4,3,3,3,3,3,1
12986,2,4,4,3,3,3,3,3,1
1125,2,5,4,4,4,5,5,5,4
18776,1,4,4,3,3,3,4,4,1
8208,1,3,3,3,3,3,3,3,1
1727,0,0,0,0,0,0,0,0,0
16014,1,4,4,3,3,3,3,3,1
5091,4,3,4,3,4,4,4,4,1
16044,3,4,4,3,3,4,4,4,2
15722,0,0,0,0,0,0,0,0,0
4876,0,0,0,0,0,0,0,0,0
18244,2,4,4,3,3,3,3,3,1
7625,2,3,3,3,3,3,3,3,1
7092,2,4,4,4,4,4,4,4,4
13328,2,4,4,3,3,3,3,3,1
6943,0,0,0,0,0,0,0,0,0
7535,0,0,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0,0,0
16494,0,0,0,0,0,0,0,0,0
5455,1,3,3,3,3,3,3,3,1
11600,0,0,0,0,0,0,0,0,0
13493,2,4,4,3,3,3,3,3,1
8807,0,0,0,0,0,0,0,0,0
1181,0,0,0,0,0,0,0,0,0
5743,2,3,3,3,3,3,3,3,1
2097,0,0,0,0,0,0,0,0,0
1364,3,5,5,5,4,4,5,5,4
4141,2,3,2,2,2,2,2,2,1
17655,1,4,4,3,3,3,3,3,2
12241,1,4,4,3,3,3,3,3,1
13379,0,0,0,0,0,0,0,0,0
15876,1,4,4,3,3,3,3,3,1
9956,0,0,0,0,0,0,0,0,0
19682,0,0,0,0,0,0,0,0,0
10833,0,0,0,0,0,0,0,0,0
10449,0,0,0,0,0,0,0,0,0
4148,1,3,2,2,2,2,2,2,1
10243,1,4,4,3,3,3,3,3,1
18247,0,0,0,0,0,0,0,0,0
4277,0,0,0,0,0,0,0,0,0
8149,0,0,0,0,0,0,0,0,0
11139,1,4,4,3,3,3,3,3,1
952,2,4,4,4,4,3,3,3,3
9783,0,0,0,0,0,0,0,0,0
2181,4,5,5,4,4,5,5,5,2
16421,0,0,0,0,0,0,0,0,0
13635,0,0,0,0,0,0,0,0,0
17573,0,0,0,0,0,0,0,0,0
12005,1,4,4,3,3,3,3,3,1
840,1,4,2,2,2,3,4,4,1
17829,0,0,0,0,0,0,0,0,0
7045,0,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0,0,0
18863,0,0,0,0,0,0,0,0,0
3371,1,3,2,2,2,2,3,3,1
17110,0,0,0,0,0,0,0,0,0
11004,0,0,0,0,0,0,0,0,0
5491,0,0,0,0,0,0,0,0,0
13611,0,0,0,0,0,0,0,0,0
15471,0,0,0,0,0,0,0,0,0
17141,0,0,0,0,0,0,0,0,0
17360,0,0,0,0,0,0,0,0,0
14488,2,4,4,3,3,3,3,3,1
14380,1,4,4,3,3,3,4,4,1
17617,1,4,4,3,3,3,3,3,1
6823,2,3,3,3,3,3,3,3,1
19276,0,0,0,0,0,0,0,0,0
2704,2,3,2,2,2,2,2,2,1
3950,0,0,0,0,0,0,0,0,0
13329,1,4,4,3,3,3,4,4,1
238,1,4,3,3,2,1,3,3,1
16063,3,4,5,4,3,3,4,4,1
12494,1,4,4,3,3,3,3,3,1
15991,0,0,0,0,0,0,0,0,0
12219,0,0,0,0,0,0,0,0,0
3956,2,3,2,2,2,2,2,2,1
10418,0,0,0,0,0,0,0,0,0
12806,4,3,2,3,3,3,2,2,1
13325,2,4,4,3,3,3,4,4,1
12228,1,4,4,3,3,3,3,3,1
1229,2,3,3,2,3,3,2,2,1
7176,2,3,4,4,4,4,4,4,1
10958,0,0,0,0,0,0,0,0,0
5756,0,0,0,0,0,0,0,0,0
5750,0,0,0,0,0,0,0,0,0
14869,1,4,4,3,3,3,3,3,1
9724,3,5,5,5,5,5,5,5,5
12329,0,0,0,0,0,0,0,0,0
14785,0,0,0,0,0,0,0,0,0
775,1,3,2,2,2,2,4,4,1
18934,1,4,4,3,3,3,3,3,1
5225,2,3,3,3,3,3,3,3,1
8180,0,0,0,0,0,0,0,0,0
3556,0,0,0,0,0,0,0,0,0
16069,3,5,4,3,3,4,4,4,2
3023,0,0,0,0,0,0,0,0,0
18332,3,4,4,4,3,4,4,4,1
5821,0,0,0,0,0,0,0,0,0
13367,0,0,0,0,0,0,0,0,0
2932,0,0,0,0,0,0,0,0,0
2772,1,3,2,2,3,2,3,3,1
7436,3,4,4,4,4,4,4,4,2
2486,1,3,3,2,4,2,5,5,1
2803,0,0,0,0,0,0,0,0,0
18121,2,4,4,3,3,3,3,3,1
16302,2,4,4,3,3,3,3,3,1
9061,1,3,2,3,3,3,2,2,1
5163,2,3,3,3,3,2,3,3,0
4393,2,3,2,2,2,2,2,2,1
15347,2,4,5,3,3,5,4,4,1
6952,1,3,3,3,3,3,3,3,1
16395,3,4,4,4,3,4,5,5,1
9230,0,0,0,0,0,0,0,0,0
3464,2,4,2,2,3,3,4,4,1
