uid,label,western_classic,western_feminine,western_contemporary,western_boho,indo_western,indian_traditional,indian_classic,indian_contemporary,indian_funky,clothes_work
8808,1,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,12
17946,0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3
3615,3,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,6
15640,3,2.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,6
18058,2,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,12
18785,3,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,6
4177,4,1.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,3
2536,4,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,0
15152,0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3
9406,3,2.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,6
7222,4,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3
18399,4,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3
2821,0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,3
10101,0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3
2028,0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3
1873,3,2.0,3.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,6
3083,4,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,3
17369,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,12
6212,4,3.0,4.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,3
4342,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,12
9644,2,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,12
5302,0,2.0,3.8,1.8,1.4,3.0,2.0,2.0,2.0,2.0,3
19119,3,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,6
14219,1,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,12
675,4,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3
16530,4,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3
2112,2,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,12
19409,1,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,12
17022,3,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,6
13009,3,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,6
17748,1,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,12
11662,2,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,12
17680,4,2.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3
4216,3,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,6
6532,1,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,12
12838,1,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,12
669,0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3
1662,0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,3
14893,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,12
990,2,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,12
8121,0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3
12128,0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3
19839,4,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3
14302,0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3
7685,0,2.0,2.0,1.0,2.0,2.0,2.0,2.6,2.4,2.6,3
2441,0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,3
19338,3,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6
3879,0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3
16680,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
7268,1,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,12
17134,1,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,12
2656,3,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,6
7293,4,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3
12409,0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3
11094,3,2.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,6
12857,0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3
4566,3,3.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,6
13402,1,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,12
8947,1,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,12
9591,1,3.0,3.0,4.0,1.0,4.0,2.0,2.6,2.4,2.6,12
10280,2,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,12
14784,1,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,12
13788,3,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6
2588,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3
17689,4,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3
13150,3,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,6
3515,0,2.0,2.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,3
15875,0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3
13895,0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,3
12398,0,3.0,2.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,3
14149,3,2.0,3.0,3.0,3.0,2.0,2.0,2.6,2.4,2.6,6
1423,0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3
12758,2,3.0,2.0,3.0,1.0,3.0,2.0,2.6,2.4,2.6,12
10078,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
1040,0,3.0,3.0,2.0,2.0,1.0,2.0,2.6,2.4,2.6,3
10350,3,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,6
14826,4,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3
17654,2,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,12
1440,2,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,12
8282,1,2.0,4.0,4.0,4.0,3.0,2.0,2.6,2.4,2.6,12
15757,0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3
8055,2,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,12
787,0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3
14715,0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3
18062,1,2.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,12
17511,0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3
17070,4,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3
12096,0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3
250,0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3
9777,4,2.0,2.0,3.0,3.0,2.0,2.0,2.6,2.4,2.6,3
4020,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12
3367,4,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3
12150,4,1.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3
8527,0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,3
12002,0,3.0,3.0,4.0,1.0,1.0,2.0,2.6,2.4,2.6,3
2830,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,12
12121,1,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,12
1356,4,1.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3
19629,1,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,12
15123,3,3.0,2.0,2.0,4.0,2.0,2.0,2.6,2.4,2.6,6
14300,0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3
13809,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12
10547,4,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3
12112,2,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,12
8344,3,2.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,6
8743,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6
12176,4,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3
10337,4,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3
19655,4,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3
4278,4,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,3
7013,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
10960,0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3
14980,3,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,6
1549,1,3.0,3.0,2.0,2.0,4.0,2.0,2.6,2.4,2.6,12
14511,1,2.0,3.0,3.0,4.0,2.0,2.0,2.6,2.4,2.6,12
14384,2,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,12
13721,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
3181,3,2.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,6
553,1,3.0,3.0,3.0,2.0,3.0,2.0,2.6,2.4,2.6,12
9354,0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3
18090,0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3
2092,0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3
9053,3,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,6
216,0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3
18981,2,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,12
12346,4,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3
19192,3,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,6
19628,2,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,12
19350,2,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,12
19535,3,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6
18603,3,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,6
8242,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6
5259,4,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3
5062,3,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,6
12593,1,3.0,3.0,2.0,4.0,3.0,2.0,2.6,2.4,2.6,12
1581,2,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,12
5738,4,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,3
18474,2,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,12
4218,0,4.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,0
8146,0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3
18605,3,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,6
12904,0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3
15055,0,2.0,3.8,1.8,1.4,3.0,2.0,2.0,2.0,1.0,3
7235,3,2.0,2.0,4.0,2.0,2.0,2.0,2.6,2.4,2.6,6
6470,2,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,12
14792,0,3.0,3.0,2.0,2.0,1.0,2.0,2.6,2.4,2.6,3
4205,1,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,12
9333,0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0
19790,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,12
1509,4,3.0,3.0,3.0,3.0,2.0,2.0,2.6,2.4,2.6,3
14382,2,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,12
15696,4,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3
8324,3,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,6
14612,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3
1134,0,3.0,3.0,4.0,1.0,1.0,2.0,2.6,2.4,2.6,3
8098,0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3
503,4,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,3
4721,2,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,12
744,3,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,6
19750,1,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
19429,4,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3
15830,3,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,6
11793,3,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,6
4117,0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0
15370,2,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,12
15492,3,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,6
18254,2,3.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,12
16810,2,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,12
12592,3,4.0,4.0,4.0,3.0,4.0,2.0,2.6,2.4,2.6,6
15917,4,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3
14500,2,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,12
10217,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
2044,0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0
18101,2,2.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,12
15590,3,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,6
2916,3,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,6
14110,1,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,12
1826,2,4.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,12
9711,1,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,12
16239,2,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,12
2892,1,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,12
13474,2,3.0,3.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,12
15990,4,2.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,3
19012,1,2.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,12
10979,4,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3
17102,3,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,6
3669,0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,0
777,0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0
5772,0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3
18278,1,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,12
17979,0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3
70,0,2.0,3.8,1.8,1.4,1.0,1.0,1.0,1.0,1.0,3
12924,4,2.0,4.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,3
1673,0,4.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3
8185,3,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,6
18175,2,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,12
14922,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,12
7610,3,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,6
17105,3,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6
5044,3,1.0,1.0,1.0,1.0,2.0,2.0,2.6,2.4,2.6,6
7488,3,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6
5776,0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,0
8708,4,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3
19170,1,2.0,2.0,3.0,3.0,4.0,2.0,2.6,2.4,2.6,12
1876,1,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,12
13968,4,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3
15023,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
9587,3,3.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,6
12999,0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3
16923,3,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,6
18989,3,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,6
12577,1,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,12
13327,2,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,12
7992,3,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6
15689,0,2.0,2.0,2.0,2.0,1.0,2.0,2.6,2.4,2.6,3
19494,3,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,6
19718,1,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,12
13530,2,2.0,3.0,4.0,1.0,1.0,2.0,2.6,2.4,2.6,12
8700,0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3
4618,0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3
17263,0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3
8064,3,2.0,3.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,6
1484,0,2.0,2.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,3
4098,4,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3
2685,0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3
1619,3,2.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,6
3996,0,2.0,3.0,2.0,1.0,2.0,2.0,2.6,2.4,2.6,3
4213,2,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,12
12766,2,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,12
9143,4,2.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,3
731,4,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3
17061,2,3.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,12
11113,0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3
12711,3,2.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,6
8725,4,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3
17362,4,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3
854,0,1.0,1.0,1.0,1.0,2.0,2.0,2.6,2.4,2.6,3
6460,2,2.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,12
17879,1,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,12
4732,0,2.0,3.0,1.0,1.0,1.0,2.0,2.6,2.4,2.6,3
2994,0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,3
8847,0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3
6237,1,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,12
7729,3,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,6
5572,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
9893,0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3
3065,1,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,12
608,4,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,0
1087,4,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,3
9864,4,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3
15162,0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3
8599,4,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3
3262,4,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3
16243,4,4.0,4.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0,3
1216,2,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,12
3810,2,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,12
5218,4,4.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3
12406,0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,3
1629,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3
10809,2,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12
11355,4,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3
16818,3,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,6
19635,2,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,12
7836,1,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12
4635,0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3
211,0,2.0,3.8,1.8,1.4,2.0,1.0,3.0,3.0,1.0,0
8564,1,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,12
3475,0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3
18428,4,2.0,2.0,3.0,3.0,4.0,2.0,2.6,2.4,2.6,3
16793,3,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,6
5763,2,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12
2054,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
3090,4,2.0,3.0,2.0,3.0,3.0,2.0,2.6,2.4,2.6,3
12366,4,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3
8254,4,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.375,0
17795,0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3
9596,3,2.0,3.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,6
1716,2,2.0,3.0,3.0,2.0,3.0,2.0,2.6,2.4,2.6,12
18258,2,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,12
10719,2,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,12
16996,3,2.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,6
1946,0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,3
1173,4,2.0,2.0,3.0,3.0,4.0,2.0,2.6,2.4,2.6,3
10348,4,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3
4026,0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3
6706,0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3
16649,0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3
16714,3,3.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,6
10874,2,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,12
461,0,2.0,3.0,4.0,2.0,1.0,2.0,2.6,2.4,2.6,3
10892,4,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3
19865,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
17898,0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3
10252,1,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,12
18563,2,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,12
7695,2,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,12
13631,3,2.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,6
8181,0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,3
3306,0,3.0,2.0,3.0,1.0,1.0,2.0,2.6,2.4,2.6,3
4030,4,3.0,2.0,3.0,2.0,3.0,2.0,2.6,2.4,2.6,0
12761,4,2.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,3
16603,0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3
3305,4,3.0,3.0,4.0,2.0,2.0,2.0,2.6,2.4,2.6,3
10223,3,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,6
10968,3,3.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,6
16016,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
17936,0,2.0,3.8,1.8,1.4,3.0,2.0,2.0,2.0,1.0,3
18071,0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3
11052,2,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,12
10291,0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3
17586,4,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3
6611,3,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,6
305,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6
2820,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
1890,3,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,6
15959,1,2.0,3.0,3.0,4.0,3.0,2.0,2.6,2.4,2.6,12
8972,4,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3
9189,4,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3
19000,1,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,12
15095,0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3
5192,1,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,12
17054,2,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,12
10090,0,2.0,2.0,3.0,2.0,1.0,2.0,2.6,2.4,2.6,3
17974,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
